Year model,Car Spec,Kilometres,Seller type,Price,Transmission,Body type,Drive type,Engine,Fuel type,Fuel consumption,Colour ext / int,Registration,Rego expiry,VIN,Stock No,ANCAP Safety rating,Green overall rating,Dealer,Address,Seating capacity,Doors,Front tyre size,Front rim size,Rear tyre size,Rear rim size,Injection / Carburation,CC,Number of cylinders,Front suspension,Rear suspension,Front brakes,Rear brakes,Fuel tank capacity,Valve gear type,Maximum torque,Maximum power (kW),CO2 level (g/km),Green house rating,Overall HxWxL,Ground clearance unladen,Wheelbase,Kerb weight,Turning circle,Rear track,Front track,Gross trailer weight braked,Make,Model,Variant,Series,Warranty when new (months),Warranty when new (kms),Service interval (months),Service interval (kms),Country of origin,Vehicle segment
2022,2022 Suzuki Baleno GL Series II,"24,208km",Dealer: Used,"$22,998",Automatic,"HATCH, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.4 L",Unleaded Petrol,5.40 L / 100 km,White / -,1HOV682,-,MBHEWB52S00846281,P6306,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Gardner Passenger,"1324 Albany Highway, Cannington, WA",5,4,175/65 R15,5x15,175/65 R15,5x15,,1373,4,Coil Spring;MacPherson Strut,Coil Spring;Torsion Beam,Disc - Ventilated,Drum,37.00,16,130 @ 4000 RPM,68 @ 6000 RPM,126.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1470mm x 1745mm x 3995mm,120 mm,2520 mm,915 kg,9.80 m,1530 mm,1530 mm,-,Suzuki,Baleno,GL,Series II,60,"999,000",12,"15,000",,
2022,2022 Nissan Qashqai,"2,320km",Dealer: Demo,"$36,990",-,-,-,-,Unleaded Petrol,-,- / -,1HUF652,01 Jan 2023,SJNTAAJ12A1169370,2799160,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Osborne Park Nissan,"460 Scarborough Beach Road, Osborne Park, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Nissan,Qashqai,,,,,,,,
2012,2012 Nissan X-Trail ST (4x4),"334,350km",Dealer: Used,"$7,990",Constant Variable,-,-,-,Unleaded Petrol,-,White / -,1ERX117,-,JN1TANT31A0204121,612,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Gamers Autos,"423 Carrington Street, Hamilton Hill, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Nissan,X-Trail,ST (4x4),,,,,,,
2012,2012 Ford Focus Ambiente LW MK2,"127,073km",Dealer: Used,"$9,990",Manual,"Sedan, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.6 L",Unleaded Petrol,6.20 L / 100 km,Brown / -,1EHQ067,30 Aug 2023,MPB2XXMXB2CS18434,16748,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Uppill Place Car Disposal Centre,"77 Buckingham Drive, Wangara, WA",5,4,205/55 R16,6.5x16,205/55 R16,6.5x16,,1596,4,Anti Roll Bar;Coil Spring;Gas Damper;Lower Control Arm;MacPherson,Anti Roll Bar;Control Blade;Hydraulic Double Acting Shock Absorbe,Disc - Ventilated,Disc,55.00,16,159 @ 4000 RPM,92 @ 6300 RPM,145.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1484mm x 1823mm x 4534mm,100 mm,2648 mm,1339 kg,11.00 m,1549 mm,1559 mm,-,Ford,Focus,Ambiente,LW MK2,36,"100,000",12,"15,000",,
2021,2021 Kia Carnival S KA4 MY22,"58,934km",Dealer: Used,"$45,990",Automatic,"WAGON, 4 Doors, 8 Seats",Front Wheel Drive,"4 cyl, 2.2 L",Diesel,6.50 L / 100 km,White / -,1HFI262,01 Sep 2023,KNANB81BMM6056655,U000398,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Grand Toyota Wangara used,"1 Lancaster Road, Wangara, WA",8,4,235/65 R17,6.5Jx17,235/65 R17,6.5Jx17,,2151,4,MacPherson Strut,Multi-Link System,Disc - Ventilated,Disc,72.00,16,440 @ 1750 RPM,148 @ 3800 RPM,170.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1775mm x 1995mm x 5155mm,172 mm,3090 mm,2134 kg,11.70 m,1751 mm,1751 mm,-,Kia,Carnival,S,KA4 MY22,84,"999,000",12,"15,000",,
2012,2012 Toyota Yaris YRS NCP131R,"148,865km",Dealer: Used,"$16,990",Automatic,"Hatch, 5 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.5 L",Unleaded Petrol,6.30 L / 100 km,Blue / -,1DZP922,-,JTDKT3D310D539905,T004423,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Galleria Toyota,"70-84 Collier Road, Morley, WA",5,5,175/65 R15,5x15,175/65 R15,5x15,,1497,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Gas Damper;Torsion Bar,Disc - Ventilated,Drum,42.00,16,141 @ 4200 RPM,80 @ 6000 RPM,147.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1510mm x 1695mm x 3885mm,140 mm,2510 mm,1055 kg,9.40 m,1470 mm,1485 mm,-,Toyota,Yaris,YRS,NCP131R,36,"100,000",6,"10,000",,
2016,2016 Honda HR-V VTI-S MY16,"78,023km",Dealer: Used,"$22,999",Continuous Variable,"SUV, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.8 L",Unleaded Petrol,6.90 L / 100 km,Grey / -,1GBP854,25 Jul 2023,MRHRU5850GP061411,415896,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Wangara,"8/10 Prindiville Drive, Wangara, WA",5,4,215/55 R17,7x17,215/55 R17,7x17,,1799,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Disc - Ventilated,Disc,50.00,16,172 @ 4300 RPM,105 @ 6500 RPM,160.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1605mm x 1772mm x 4294mm,170 mm,2610 mm,1328 kg,10.60 m,1540 mm,1535 mm,-,Honda,HR-V,VTI-S,MY16,36,"100,000",6,"10,000",,
2012,2012 Holden Commodore SV6 VE II MY12,"183,811km",Dealer: Used,"$14,990",Automatic,"Sedan, 4 Doors, 5 Seats",Rear Wheel Drive,"6 cyl, 3.6 L",Unleaded Petrol,9.50 L / 100 km,Black / -,1HUK987,04 Jul 2023,6G1EK5E38CL626989,8080,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,BUCKINGHAM DRIVE AUTOS,"24 Buckingham Drive, Wangara, WA",5,4,245/45 R18,8x18,245/45 R18,8x18,,3565,6,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Disc - Ventilated,Disc - Ventilated,73.00,24,350 @ 2900 RPM,210 @ 6400 RPM,228.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1476mm x 1899mm x 4894mm,110 mm,2915 mm,1684 kg,11.40 m,1608 mm,1592 mm,-,Holden,Commodore,SV6,VE II MY12,36,"100,000",12,"15,000",,
2011,2011 Toyota Rav 4 CV 4x2,"132,843km",Dealer: Used,"$18,990",Automatic,-,FWD,-,Unleaded Petrol,-,Grey / Grey,1DTK495,06 Aug 2023,JTMZD33V90D022642,00003000,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Prindiville Car Sales,"1/38 Prindiville Drive, Wangara, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Toyota,Rav 4,CV 4x2,,,,,,,
2018,2018 Mazda CX-3 Maxx (fwd) DK MY17.5,"78,211km",Dealer: Used,"$24,996",Automatic,"SUV, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2 L",Unleaded Petrol,6.10 L / 100 km,White / Black,1GOO669,15 Aug 2023,MM0DK2W7A0W224788,A31632,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,easyauto123 (Cannington),"1261 Albany Highway, Cannington, WA",5,4,215/60 R16,6.5x16,215/60 R16,6.5x16,,1998,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Gas Damper;Torsion Bar,Disc - Ventilated,Disc,48.00,16,192 @ 2800 RPM,109 @ 6000 RPM,146.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1550mm x 1765mm x 4275mm,155 mm,2570 mm,1226 kg,10.60 m,1520 mm,1525 mm,-,Mazda,CX-3,Maxx (fwd),DK MY17.5,36,"999,000",12,"10,000",,
2017,2017 Toyota Kluger GX (4X4) GSU55R MY17,"155,636km",Dealer: Used,"$29,990",Automatic,"SUV, 4 Doors, 7 Seats",All Wheel Drive,"6 cyl, 3.5 L",Unleaded Petrol,9.50 L / 100 km,White / -,1HVP449,-,5TDBZ3FH20S441283,U119177,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Scarboro Toyota,"297 Scarborough Beach Road, Osborne Park, WA",7,4,245/60 R18,7.5x18,245/60 R18,7.5x18,,3456,6,Anti Roll Bar;Coil Spring;Gas Damper;Lower Control Arm;MacPherson,Anti Roll Bar;Coil Spring;Double Wishbone;Gas Damper;Trailing Arm,Disc - Ventilated,Disc,72.00,24,350 @ 4700 RPM,218 @ 6200 RPM,221.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1730mm x 1925mm x 4865mm,200 mm,2790 mm,2005 kg,11.80 m,1630 mm,1635 mm,-,Toyota,Kluger,GX (4X4),GSU55R MY17,36,"100,000",6,"10,000",,
2023,2023 Nissan X-Trail ST-L (4WD) 7 Seat T33 MY23,"2,555km",Dealer: Used,"$49,888",Continuous Variable,"SUV, 4 Doors, 7 Seats",4x4,"4 cyl, 2.5 L",Unleaded Petrol,7.80 L / 100 km,White / -,1HVK649,20 Sep 2023,JN1T33JE0A0000908,U28115,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Total Nissan used,"1251 Albany Highway, Cannington, WA",7,4,235/60 R18 1,7.5Jx18,235/60 R18 1,7.5Jx18,,2488,4,Independent;Stabiliser Bar,Independent;Multi-Link System;Stabiliser Bar,Disc - Ventilated,Disc - Ventilated,55.00,16,244 @ 3600 RPM,135 @ 6000 RPM,183.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1725mm x 1840mm x 4680mm,205 mm,2705 mm,1666 kg,11.10 m,1590 mm,1585 mm,-,Nissan,X-Trail,ST-L (4WD) 7 Seat,T33 MY23,60,"999,000",12,"10,000",,
2010,2010 Toyota Kluger Grande (fwd) GSU40R,"165,641km",Dealer: Used,"$21,888",Automatic,"SUV, 4 Doors, 7 Seats",Front Wheel Drive,"6 cyl, 3.5 L",Unleaded Petrol,11.60 L / 100 km,Black / Sand Beige Leather,1HWS175,12 Jun 2023,JTEDS42A602108194,161057,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,City Toyota Perth,"220 Newcastle Street, Northbridge, WA",7,4,245/55 R19,7.5x19,245/55 R19,7.5x19,,3456,6,Anti Roll Bar;Coil Spring;Gas Damper;Lower Control Arm;MacPherson,Anti Roll Bar;Coil Spring;Gas Damper;Lower Control Arm;MacPherson,Disc - Ventilated,Disc,72.00,24,337 @ 4700 RPM,201 @ 6200 RPM,259.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1760mm x 1910mm x 4785mm,206 mm,2790 mm,1935 kg,11.80 m,1645 mm,1630 mm,-,Toyota,Kluger,Grande (fwd),GSU40R,36,"100,000",6,"10,000",,
2018,2018 Kia Picanto GT-Line JA MY19 (jun 18 Build),"69,835km",Dealer: Used,"$18,499",Automatic,"HATCH, 5 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.2 L",Unleaded Petrol,5.80 L / 100 km,White / Black,1HWP538,16 Aug 2023,KNAB3512MKT344754,165,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Town of Cars,"4 Christian Court, Bayswater, WA",5,5,195/45 R16,6.5Jx16,195/45 R16,6.5Jx16,,1248,4,MacPherson Strut,Torsion Beam Axle,Disc - Ventilated,Disc,35.00,16,122 @ 4000 RPM,62 @ 6000 RPM,134.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1485mm x 1595mm x 3595mm,141 mm,2400 mm,995 kg,9.60 m,1418 mm,1415 mm,-,Kia,Picanto,GT-Line,JA MY19 (jun 18 Build),84,"999,000",12,"15,000",,
2019,2019 Mercedes-Benz A180  V177 MY19,"11,112km",Dealer: Used,"$47,990",Auto Dual Clutch,"SEDAN, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.3 L",Unleaded Petrol,5.70 L / 100 km,White / Black,1GZI722,10 Jun 2023,WDD1771842W036727,D5399,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Mercedes-Benz Perth used,"1093 Albany Highway, Bentley, WA",5,4,205/55 R17,6.5x17,205/55 R17,6.5x17,,1332,4,Anti Roll Bar;Coil Spring;Independent;MacPherson Strut,Anti Roll Bar;Coil Spring;Semi-Independent,Disc - Ventilated,Disc,43.00,16,200 @ 1460 RPM,100 @ 5500 RPM,130.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1434mm x 1796mm x 4549mm,132 mm,2729 mm,1412 kg,0.00 m,1674 mm,1569 mm,-,Mercedes-Benz,A180,,V177 MY19,36,"999,000",12,"25,000",,
2014,2014 Ford Falcon  FG X,"225,500km",Dealer: Used,"$15,980",Auto Seq Sportshift,"Ute Tray, 2 Doors, 2 Seats",Rear Wheel Drive,"6 cyl, 4 L",Unleaded Petrol,10.70 L / 100 km,White / Black,1ETM315,20 May 2023,6FPAAAJGCMEG76061,7214,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Webb Auto Sales,"76 Division Street, Welshpool, WA",2,2,215/60 R16,6.5x16,215/60 R16,6.5x16,,3984,6,Anti Roll Bar;Coil Spring;Control Link;Gas Damper,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Disc,81.00,24,391 @ 3250 RPM,195 @ 6000 RPM,255.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1538mm x 1934mm x 5096mm,160 mm,3104 mm,1735 kg,11.80 m,1583 mm,1583 mm,-,Ford,Falcon,,FG X,36,"100,000",12,"15,000",,
2013,2013 Honda CR-V VTI (4X2) 30 MY14,"147,307km",Dealer: Used,"$17,990",Automatic,"SUV, 4 Doors, 5 Seats",Rear Wheel Drive,"4 cyl, 2 L",Unleaded Petrol,7.70 L / 100 km,Grey / -,1EHZ323,07 Jul 2023,MRHRM1850EP041568,00009771,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Zai Motors,"1042 Albany Highway, Saint James, WA",5,4,225/65 R17,6.5x17,225/65 R17,6.5x17,,1997,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc,58.00,16,190 @ 4300 RPM,114 @ 6500 RPM,179.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1685mm x 1820mm x 4545mm,170 mm,2620 mm,1488 kg,11.40 m,1565 mm,1565 mm,-,Honda,CR-V,VTI (4X2),30 MY14,36,"100,000",6,"10,000",,
2020,2020 Hyundai Santa FE Active Crdi (awd) Tm.v3 MY21,"179,193km",Dealer: Used,"$27,750",Auto Dual Clutch,"SUV, 4 Doors, 7 Seats",All Wheel Drive,"4 cyl, 2.2 L",Diesel,6.10 L / 100 km,Silver / Grey,1HBR125,10 Sep 2023,KMHS281CSLU316655,7173,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Webb Auto Sales,"76 Division Street, Welshpool, WA",7,4,235/60 R18 1,7.5Jx18 +49.5,235/60 R18 1,7.5Jx18 +49.5,,2151,4,MacPherson Strut,Multi-Link System,Disc - Ventilated,Disc,67.00,16,440 @ 1750 RPM,148 @ 3800 RPM,160.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1685mm x 1900mm x 4785mm,176 mm,2765 mm,1820 kg,11.40 m,1656 mm,1646 mm,-,Hyundai,Santa FE,Active Crdi (awd),Tm.v3 MY21,60,"999,000",12,"15,000",,
2013,2013 BMW 328I  F30 MY14,"120,100km",Dealer: Used,"$26,888",Automatic,"Sedan, 4 Doors, 5 Seats",Rear Wheel Drive,"4 cyl, 2 L",Premium Unleaded Petrol,6.30 L / 100 km,White / -,1GNV206,09 Aug 2023,WBA3A56090NR06579,56351,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Westcoast BMW,"17 Luisini Road, Wangara, WA",5,4,225/50 R17,7.5x17,225/50 R17,7.5x17,,1997,4,Anti Roll Bar;Coil Spring;Double Wishbone;Gas Damper,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc - Ventilated,60.00,16,350 @ 1250 RPM,180 @ 5000 RPM,147.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1429mm x 1811mm x 4624mm,140 mm,2810 mm,1455 kg,11.30 m,1572 mm,1531 mm,-,BMW,328I,,F30 MY14,36,"999,000",12,"25,000",,
2020,2020 Holden Commodore RS ZB MY19.5,"71,575km",Dealer: Used,"$24,980",Automatic,"HATCH, 5 Doors, 5 Seats",All Wheel Drive,"6 cyl, 3.6 L",Unleaded Petrol,8.90 L / 100 km,White / Black,1GZT355,07 Jul 2023,W0VZS6ED0L1017403,7196,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Webb Auto Sales,"76 Division Street, Welshpool, WA",5,5,245/45 R18,8.5x18,245/45 R18,8.5x18,,3649,6,Hiperstrut,5 Links,Disc - Ventilated,Disc,61.70,24,381 @ 5200 RPM,235 @ 6800 RPM,206.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1455mm x 1863mm x 4897mm,105 mm,2829 mm,1672 kg,11.14 m,1599 mm,1596 mm,-,Holden,Commodore,RS,ZB MY19.5,60,"999,000",12,"12,000",,
2020,2020 Honda Jazz VTI GK MY21,"39,820km",Dealer: Used,"$21,999",Continuous Variable,"HATCH, 5 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.5 L",Unleaded Petrol,5.80 L / 100 km,Orange / Black,1HXB109,23 Aug 2023,MRHGK5850MT020783,168,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Town of Cars,"4 Christian Court, Bayswater, WA",5,5,175/65 R15,5.5x15,175/65 R15,5.5x15,,1497,4,Anti Roll Bar;Coil Spring;Hydraulic Double Acting Shock Absorber;,Coil Spring;Hydraulic Double Acting Shock Absorber;Torsion Bar,Disc - Ventilated,Drum,40.00,16,145 @ 4800 RPM,88 @ 6600 RPM,135.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1524mm x 1694mm x 3996mm,135 mm,2530 mm,1095 kg,10.40 m,1481 mm,1492 mm,-,Honda,Jazz,VTI,GK MY21,60,"999,000",6,"10,000",,
2012,2012 Holden Barina Classic TK MY11,"80,429km",Dealer: Used,"$10,990",Automatic,"Hatch, 5 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.6 L",Unleaded Petrol,7.60 L / 100 km,White / Grey,1EBX171,21 Jul 2023,KL3TA48E9CB171452,6910,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Kingmaster Auto,"14A Buckingham Drive, Wangara, WA",5,5,185/55 R15,6x15,185/55 R15,6x15,,1598,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Coil Spring;Hydraulic Shock Absorber;Torsion Bar,Disc - Ventilated,Drum,45.00,16,145 @ 3000 RPM,77 @ 6000 RPM,182.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1495mm x 1670mm x 3880mm,150 mm,2480 mm,1100 kg,9.60 m,1410 mm,1450 mm,-,Holden,Barina,Classic,TK MY11,36,"100,000",12,"15,000",,
2020,2020 Toyota Camry SL (hybrid) Axvh71R,"25,508km",Dealer: Used,"$39,490",Continuous Variable,"SEDAN, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2.5 L",Premium Unleaded/Electric,4.50 L / 100 km,Silver / -,1HCN755,02 Sep 2023,JTNB23HK903081732,4828,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Wangara Volkswagen used,"6 Berriman Drive, Wangara, WA",5,4,235/40 R19,8x19,235/40 R19,8x19,,2494,4,MacPherson Strut,Damper;Independent,Disc - Ventilated,Disc,50.00,16,231 @ 4100 RPM,133 @ 5700 RPM,103.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1445mm x 1840mm x 4905mm,145 mm,2825 mm,1580 kg,12.40 m,1590 mm,1580 mm,-,Toyota,Camry,SL (hybrid),Axvh71R,60,"999,000",12,"15,000",,
2020,2020 Mitsubishi ASX ES (2WD) XD MY21,"59,931km",Dealer: Used,"$25,290",Continuous Variable,"SUV, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2 L",Unleaded Petrol,7.60 L / 100 km,Blue / Black Fabric,1HEX537,09 Jun 2023,JMFXTGA2WMU004049,306634,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,AUS Vehicle Sales - Bassendean,"324 Collier Road, Bassendean, WA",5,4,225/55 R18,7x18,225/55 R18,7x18,,1999,4,Coil Spring;MacPherson Strut;Stabiliser Bar,Multi-Link System;Stabiliser Bar,Disc - Ventilated,Disc,63.00,16,197 @ 4200 RPM,110 @ 6000 RPM,176.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1640mm x 1810mm x 4365mm,205 mm,2670 mm,1380 kg,10.60 m,1545 mm,1545 mm,-,Mitsubishi,ASX,ES (2WD),XD MY21,60,"100,000",12,"15,000",,
