Year model,Car Spec,Kilometres,Seller type,Price,Transmission,Body type,Drive type,Engine,Fuel type,Fuel consumption,Colour ext / int,Registration,Rego expiry,VIN,Stock No,ANCAP Safety rating,Green overall rating,Dealer,Address,Seating capacity,Doors,Front tyre size,Front rim size,Rear tyre size,Rear rim size,Injection / Carburation,CC,Number of cylinders,Front suspension,Rear suspension,Front brakes,Rear brakes,Fuel tank capacity,Valve gear type,Maximum torque,Maximum power (kW),CO2 level (g/km),Green house rating,Overall HxWxL,Ground clearance unladen,Wheelbase,Kerb weight,Turning circle,Rear track,Front track,Gross trailer weight braked,Make,Model,Variant,Series,Warranty when new (months),Warranty when new (kms),Service interval (months),Service interval (kms),Country of origin,Vehicle segment
2022,2022 Toyota Landcruiser LC300 GXL (4X4) FJA300R,"9,620km",Dealer: Used,"$114,975",Automated Manual,"SUV, 4 Doors, 7 Seats",4x4,"6 cyl, 3.3 L",Diesel,8.90 L / 100 km,White / -,1HSU556,28 Nov 2023,JTMAA7BJ404031941,43467,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Purely commercials Bibra Lake,"3 Salpietro Street, Bibra Lake, WA",7,4,265/65 R18,7.5Jx18,265/65 R18,7.5Jx18,,3346,6,Double Wishbone;Independent;Stabiliser Bar;Twin Tube Shock Absorb,4 Links;Lateral Control ARM;Stabiliser Bar;Twin Tube Shock Absorb,Disc - Ventilated,Disc - Ventilated,110.00,24,700 @ 1600 RPM,227 @ 4000 RPM,235.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1950mm x 1980mm x 4980mm,235 mm,2850 mm,2580 kg,11.80 m,1668 mm,1667 mm,-,Toyota,Landcruiser,LC300 GXL (4X4),FJA300R,60,"999,000",6,"10,000",,
2016,2016 Hyundai Accent 2016 HYUNDAI ACCENT ACTIVE MANUAL MY16,"125,472km",Dealer: Used,"$12,980",Manual,-,-,-,,-,Orange / -,1HPM846,-,KMHCT51BLHU302001,3334,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,3MT True Value Auto,"667 Albany Highway, Victoria Park, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Hyundai,Accent,2016 HYUNDAI ACCENT ACTIVE MANUAL MY16,,,,,,,
2021,2021 MG ZS EV Essence MY21,"17,371km",Dealer: Used,"$39,999",Automatic,"SUV, 4 Doors, 5 Seats",Front Wheel Drive,-,Electric,0.00 L / 100 km,White / -,1HWX208,15 Aug 2023,LSJW74096MZ079931,413812,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Wangara,"8/10 Prindiville Drive, Wangara, WA",5,4,215/50 R17,7Jx17,215/50 R17,7Jx17,,0,,MacPherson Strut,Torsion Bar,Disc - Ventilated,Disc,0.00,0,353 @ - RPM,105 @ - RPM,0.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1640mm x 1812mm x 4320mm,161 mm,2585 mm,1532 kg,0.00 m,1526 mm,1526 mm,-,MG,ZS EV,Essence,MY21,60,"999,000",6,"10,000",,
2009,2009 Toyota Crown URS206 MAJESTA (ZX000639),"89,187km",Dealer: Used,"$29,990",Automatic,-,RWD,-,Unleaded Petrol,-,White / -,-,-,6ZZ9URS2061000608,943,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Vanswest,"45-47 Walter Road West, Dianella, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Toyota,Crown,URS206 MAJESTA (ZX000639),,,,,,,
2021,2021 Toyota Landcruiser LC200 GXL (4X4) VDJ200R,"64,400km",Dealer: Used,"$112,000",Automatic,"SUV, 4 Doors, 8 Seats",4x4,"8 cyl, 4.5 L",Diesel,9.50 L / 100 km,Grey / -,1HFT356,25 Sep 2023,JTMHV01J904329980,43770,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Purely commercials Bibra Lake,"3 Salpietro Street, Bibra Lake, WA",8,4,285/65 R17,8x17,285/65 R17,8x17,,4461,8,Anti Roll Bar;Coil Spring;Double Wishbone;Gas Damper,4 Links;Coil Spring;Hydraulic Double Acting Shock Absorber;Panhar,Disc - Ventilated,Disc - Ventilated,138.00,32,650 @ 1600 RPM,200 @ 3400 RPM,250.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1905mm x 1970mm x 4950mm,225 mm,2850 mm,2700 kg,11.80 m,1635 mm,1640 mm,-,Toyota,Landcruiser,LC200 GXL (4X4),VDJ200R,60,"999,000",6,"10,000",,
2021,2021 Audi Q5 40 TDI Quattro Launch ED Mhev FY MY21,"21,898km",Dealer: Used,"$68,990",Auto S-Tronic,"SUV, 4 Doors, 5 Seats",All Wheel Drive,"4 cyl, 2 L",Diesel/Electric,5.40 L / 100 km,Blue / Black,1HLV582,-,WAUZZZFY6M2065067,54242,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Auto Classic,"48 Burswood Road, Burswood, WA",5,4,235/45 R20,8Jx20,235/45 R20,8Jx20,,1968,4,Anti Roll Bar;Coil Spring;Multi-Link System,Anti Roll Bar;Coil Spring;Multi-Link System,Disc - Ventilated,Disc - Ventilated,65.00,16,400 @ 1750 RPM,150 @ 3800 RPM,143.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1657mm x 1898mm x 4663mm,197 mm,2832 mm,1880 kg,11.70 m,1626 mm,1622 mm,-,Audi,Q5,40 TDI Quattro Launch ED Mhev,FY MY21,36,"999,000",12,"15,000",,
2006,2006 Hyundai Sonata Elite NF,"152,349km",Dealer: Used,"$7,990",Sequential Auto,"Sedan, 4 Doors, 5 Seats",Front Wheel Drive,"6 cyl, 3.3 L",Unleaded Petrol,10.10 L / 100 km,Grey / -,1CGM775,20 Jun 2023,KMHEU41FR6A231324,9875,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Aberdeen Auto Auctions,"527 Newcastle Street, West Perth, WA",5,4,225/50 R17,6.5x17,225/50 R17,6.5x17,,3342,6,,,Disc - Ventilated,Disc,70.00,24,304 @ 3500 RPM,173 @ 6000 RPM,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1475mm x 1832mm x 4800mm,160 mm,2730 mm,1590 kg,10.90 m,1550 mm,1565 mm,-,Hyundai,Sonata,Elite,NF,60,"130,000",12,"15,000",,
2021,2021 Toyota GR Yaris Rallye Gxpa16R,"9,596km",Dealer: Used,"$62,168",Manual,"HATCH, 3 Doors, 4 Seats",All Wheel Drive,"3 cyl, 1.6 L",Premium Unleaded Petrol,7.60 L / 100 km,White / Black/Leather,1FBN473,21 Jan 2024,JTDAF4E350A010174,22001147,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,CarPlace,"7 Sobek Pass, Bibra Lake, WA",4,3,225/40 R18,8Jx18,225/40 R18,8Jx18,,1618,3,MacPherson Strut,Trailing Double Wishbone,Disc - Ventilated,Disc - Ventilated,50.00,12,370 @ 3000 RPM,200 @ 6500 RPM,172.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1455mm x 1805mm x 3995mm,124 mm,2560 mm,1280 kg,0.00 m,1565 mm,1535 mm,-,Toyota,GR Yaris,Rallye,Gxpa16R,60,"999,000",6,"10,000",,
2018,2018 Isuzu D-MAX SX HI-Ride (4X2) TF MY17,"129,393km",Dealer: Used,"$32,688",Automatic,"Ute Tray, 4 Doors, 5 Seats",Rear Wheel Drive,"4 cyl, 3 L",Diesel,7.70 L / 100 km,Grey / -,939XZZ,-,MPATFS85JHT016812,22000799,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,CarPlace,"7 Sobek Pass, Bibra Lake, WA",5,4,245/70 R16,7x16,245/70 R16,7x16,,2999,4,Coil Spring;Double Wishbone;Gas Damper;Independent;Stabiliser Bar,Gas Damper;Semi Elliptic Leaf Spring,Disc - Ventilated,Drum,76.00,16,430 @ 1800 RPM,130 @ 3600 RPM,203.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1785mm x 1860mm x 5020mm,225 mm,3095 mm,1720 kg,12.60 m,1570 mm,1570 mm,-,Isuzu,D-MAX,SX HI-Ride (4X2),TF MY17,60,"130,000",6,"10,000",,
1993,1993 Ford Falcon 1993 FORD FALCON GLi EBII 4D SEDAN 4.0L INLINE 6 4 SP AUTOMA,"176,698km",Dealer: Used,"$5,980",Automatic,-,-,-,,-,Gold / -,1HAE788,-,6FPAAAJGSWPB93079,3594,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,3MT True Value Auto,"667 Albany Highway, Victoria Park, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Ford,Falcon,1993 FORD FALCON GLi EBII 4D SEDAN 4.0L INLINE 6 4 SP AUTOMA,,,,,,,
2022,2022 Toyota Landcruiser LC300 GXL (4X4) FJA300R,"9,620km",Dealer: Used,"$114,975",Automated Manual,"SUV, 4 Doors, 7 Seats",4x4,"6 cyl, 3.3 L",Diesel,8.90 L / 100 km,White / -,1HSU556,28 Nov 2023,JTMAA7BJ404031941,43467,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Purely commercials Bibra Lake,"3 Salpietro Street, Bibra Lake, WA",7,4,265/65 R18,7.5Jx18,265/65 R18,7.5Jx18,,3346,6,Double Wishbone;Independent;Stabiliser Bar;Twin Tube Shock Absorb,4 Links;Lateral Control ARM;Stabiliser Bar;Twin Tube Shock Absorb,Disc - Ventilated,Disc - Ventilated,110.00,24,700 @ 1600 RPM,227 @ 4000 RPM,235.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1950mm x 1980mm x 4980mm,235 mm,2850 mm,2580 kg,11.80 m,1668 mm,1667 mm,-,Toyota,Landcruiser,LC300 GXL (4X4),FJA300R,60,"999,000",6,"10,000",,
2016,2016 Hyundai Accent 2016 HYUNDAI ACCENT ACTIVE MANUAL MY16,"125,472km",Dealer: Used,"$12,980",Manual,-,-,-,,-,Orange / -,1HPM846,-,KMHCT51BLHU302001,3334,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,3MT True Value Auto,"667 Albany Highway, Victoria Park, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Hyundai,Accent,2016 HYUNDAI ACCENT ACTIVE MANUAL MY16,,,,,,,
2023,2023 GWM Haval Jolion LUX MST,1km,Dealer: New In Stock,"$31,485",Auto Dual Clutch,"SUV, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.5 L",Premium Unleaded Petrol,8.10 L / 100 km,Green / -,-,-,LGWEE4A54PK635124,A96559,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Morley GWM,"206 Walter Road West, Morley, WA",5,4,215/60 R17,6.5Jx17,215/60 R17,6.5Jx17,,1497,4,MacPherson Strut,Composite;Longitudinal ARM Torsion Beam,Disc - Ventilated,Disc,55.00,16,220 @ 2000 RPM,105 @ 6000 RPM,186.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1574mm x 1840mm x 4472mm,168 mm,2700 mm,1400 kg,11.50 m,1597 mm,1577 mm,-,GWM,Haval Jolion,LUX,MST,84,"999,000",12,"15,000",,
2023,2023 GWM Haval Jolion LUX MST,1km,Dealer: New In Stock,"$31,485",Auto Dual Clutch,"SUV, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.5 L",Premium Unleaded Petrol,8.10 L / 100 km,Blue / -,-,-,LGWEE4A59PK635720,A75641,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Morley GWM,"206 Walter Road West, Morley, WA",5,4,215/60 R17,6.5Jx17,215/60 R17,6.5Jx17,,1497,4,MacPherson Strut,Composite;Longitudinal ARM Torsion Beam,Disc - Ventilated,Disc,55.00,16,220 @ 2000 RPM,105 @ 6000 RPM,186.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1574mm x 1840mm x 4472mm,168 mm,2700 mm,1400 kg,11.50 m,1597 mm,1577 mm,-,GWM,Haval Jolion,LUX,MST,84,"999,000",12,"15,000",,
2021,2021 Toyota Landcruiser 70 Series GXL VDJ76R,"29,237km",Dealer: Used,"$103,998",Manual,"SUV, 4 Doors, 5 Seats",4x4,"8 cyl, 4.5 L",Diesel,10.70 L / 100 km,Silver / -,1HUV520,-,JTEEV73J90F005646,11917,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Regent,"4 Hocking Road, KINGSLEY, WA",5,4,265/70 R16 L,7JJx16,265/70 R16 L,7JJx16,,4461,8,Anti Roll Bar;Coil Spring;Damper;Leading Arm;Rigid Axle,Damper;Leaf Spring;Rigid Axle,Disc - Ventilated,Disc - Ventilated,130.00,32,430 @ 1200 RPM,151 @ 3400 RPM,281.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1940mm x 1870mm x 4910mm,216 mm,2730 mm,2265 kg,12.60 m,1460 mm,1555 mm,-,Toyota,Landcruiser 70 Series,GXL,VDJ76R,60,"999,000",6,"10,000",,
2021,2021 Toyota Landcruiser 70 Series GXL VDJ76R,"29,237km",Dealer: Used,"$103,998",Manual,"SUV, 4 Doors, 5 Seats",4x4,"8 cyl, 4.5 L",Diesel,10.70 L / 100 km,Silver / -,1HUV520,-,JTEEV73J90F005646,11917,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Regent,"4 Hocking Road, KINGSLEY, WA",5,4,265/70 R16 L,7JJx16,265/70 R16 L,7JJx16,,4461,8,Anti Roll Bar;Coil Spring;Damper;Leading Arm;Rigid Axle,Damper;Leaf Spring;Rigid Axle,Disc - Ventilated,Disc - Ventilated,130.00,32,430 @ 1200 RPM,151 @ 3400 RPM,281.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1940mm x 1870mm x 4910mm,216 mm,2730 mm,2265 kg,12.60 m,1460 mm,1555 mm,-,Toyota,Landcruiser 70 Series,GXL,VDJ76R,60,"999,000",6,"10,000",,
2020,2020 Porsche Macan GTS 95B MY20,"38,000km",Dealer: Used,"$129,900",Auto Dual Clutch,"SUV, 4 Doors, 5 Seats",All Wheel Drive,"6 cyl, 2.9 L",Premium Unleaded Petrol,10.00 L / 100 km,Blue / Black Leather,1HMF923,30 Aug 2023,WP1ZZZ95ZLLB62382,21480,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Porsche Centre Perth used,"101 Stirling Highway, Nedlands, WA",5,4,265/45 R20,9Jx20 ET26,295/40 R20,10Jx20 ET19,,2894,6,5 Links;Adaptive Damping System;Double Acting Gas Filled Shock Ab,Adaptive Damping System;Double Acting Gas Filled Shock Absorber;I,Disc - Ventilated,Disc - Ventilated,75.00,24,520 @ 1750 RPM,280 @ 5200 RPM,229.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1609mm x 1926mm x 4686mm,190 mm,2807 mm,1910 kg,11.96 m,1658 mm,1650 mm,-,Porsche,Macan,GTS,95B MY20,36,"999,000",12,"15,000",,
2022,2022 Toyota Hilux SR HI-Rider (4X2) GUN136R,"8,030km",Dealer: Used,"$52,888",Automatic,"Ute Tray, 2 Doors, 4 Seats",Rear Wheel Drive,"4 cyl, 2.8 L",Diesel,7.50 L / 100 km,White / -,1HRT745,-,MR0JA3DC001221424,10729007,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Big Rock Toyota used,"445 Wanneroo Road, Balcatta, WA",4,2,215/65 R16,6x16,215/65 R16,6x16,,2753,4,Anti Roll Bar;Coil Spring;Double Wishbone;Hydraulic Double Acting,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,80.00,16,500 @ 1600 RPM,150 @ 3000 RPM,197.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1860mm x 1855mm x 5325mm,216 mm,3085 mm,1970 kg,11.80 m,1510 mm,1510 mm,-,Toyota,Hilux,SR HI-Rider (4X2),GUN136R,60,"999,000",6,"10,000",,
2023,2023 Nissan X-Trail,94km,Dealer: Demo,"$52,297",-,-,-,-,Unleaded Petrol,-,- / -,1HVX020,01 Apr 2023,JN1T33JE6A0001691,2807568,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Osborne Park Nissan,"460 Scarborough Beach Road, Osborne Park, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Nissan,X-Trail,,,,,,,,
2019,2019 Mazda BT-50 XTR,"101,296km",Dealer: Used,"$44,989",Sports Automatic,-,FOUR_BY_FOUR,-,Diesel,-,Silver / Black,1GXP707,17 Nov 2023,MM0UR0YG100981840,81004113,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Maddington Hyundai,"1900 Albany Highway, Maddington, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Mazda,BT-50,XTR,,,,,,,
2020,2020 Chevrolet Silverado 1500 LTZ Premium Tech Pack MY21,"52,537km",Dealer: Used,"$125,688",Automatic,"Ute Tray, 4 Doors, 5 Seats",Four Wheel Drive,"8 cyl, 6.2 L",Unleaded Petrol,0.00 L / 100 km,White / -,UNREG,12 Aug 2022,3GCUYGEL5LG312580,22001194,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,CarPlace,"7 Sobek Pass, Bibra Lake, WA",5,4,275/60 R20 S,9Jx20,275/60 R20 S,9Jx20,,6162,8,Twin Tube Shock Absorbers,Twin Tube Shock Absorbers,Disc,Disc,91.00,32,624 @ 4100 RPM,313 @ 5600 RPM,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1915mm x 2063mm x 5885mm,235 mm,3744 mm,2540 kg,14.10 m,1728 mm,1743 mm,-,Chevrolet,Silverado,1500 LTZ Premium Tech Pack,MY21,36,"100,000",12,"12,000",,
2007,2007 Toyota Estima Hybrid,"136,394km",Dealer: Used,"$21,999",Automatic,-,-,-,,-,Silver / -,1HUI780,-,6U900AHR207016731,19595,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,AUTO JAPAN,"1723 Albany Highway, Kenwick, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Toyota,Estima,Hybrid,,,,,,,
2013,2013 Hyundai Santa FE,"167,477km",Dealer: Used,"$19,990",-,-,-,-,,-,Silver / -,1HNJ340,-,KMHSU81XSDU152231,3599,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Madman motors,"14 Buckingham Drive, Wangara, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Hyundai,Santa FE,,,,,,,,
2020,2020 Mini 3D Hatch Cooper S F56,"32,198km",Dealer: Used,"$54,990",Auto Dual Clutch,"HATCH, 3 Doors, 4 Seats",Front Wheel Drive,"4 cyl, 2 L",Premium Unleaded Petrol,5.50 L / 100 km,Green / -,1HDN755,-,WMW52BR0103M35037,54222,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Auto Classic,"48 Burswood Road, Burswood, WA",4,3,205/45 R17,7Jx17,205/45 R17,7Jx17,,1998,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc,44.00,16,280 @ 1350 RPM,141 @ 5000 RPM,125.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1414mm x 1727mm x 3821mm,124 mm,2495 mm,1280 kg,10.80 m,1485 mm,1485 mm,-,Mini,3D Hatch,Cooper S,F56,36,"999,000",24,"25,000",,
2005,2005 Toyota Estima Aeras ACR30,"158,821km",Dealer: Used,"$10,990",Automatic,"Wagon, 4 Doors, 0 Seat",Front Wheel Drive,"4 cyl, 2.4 L",,-,Grey / Grey,1EQE479,11 Aug 2023,6U900ACR307029341,3967,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Wangara Motors,"25 Prindiville Drive, Wangara, WA",,4,,,,,,,4,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Toyota,Estima,Aeras,ACR30,,,,,,
2023,2023 GWM Haval Jolion LUX MST,1km,Dealer: New In Stock,"$31,485",Auto Dual Clutch,"SUV, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 1.5 L",Premium Unleaded Petrol,8.10 L / 100 km,Black / -,-,-,LGWEE4A58PK635515,A93562,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Morley GWM,"206 Walter Road West, Morley, WA",5,4,215/60 R17,6.5Jx17,215/60 R17,6.5Jx17,,1497,4,MacPherson Strut,Composite;Longitudinal ARM Torsion Beam,Disc - Ventilated,Disc,55.00,16,220 @ 2000 RPM,105 @ 6000 RPM,186.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1574mm x 1840mm x 4472mm,168 mm,2700 mm,1400 kg,11.50 m,1597 mm,1577 mm,-,GWM,Haval Jolion,LUX,MST,84,"999,000",12,"15,000",,
